2025-09-02 15:48:25 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003769397735595703}
2025-09-02 15:48:25 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:48:43 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003167867660522461}
2025-09-02 15:48:43 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:49:21 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.0022013187408447266}
2025-09-02 15:49:21 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:50:26 - services.ai.data_integration_service - ERROR - [data_integration_service.py:44] - initialize_knowledge_base() - Redis initialization failed: Redis not connected
2025-09-02 15:54:35 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:35 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:35 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:36 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:36 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:37 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:37 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:38 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:38 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:39 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:39 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:40 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:40 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:40 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:41 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:41 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:42 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:42 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:43 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:43 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:44 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:44 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:44 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:45 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:45 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:46 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:46 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:47 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:47 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:48 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:48 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:48 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:49 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:49 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:50 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:50 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:51 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:51 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:52 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:52 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:52 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:53 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:53 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:54 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:54 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:55 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:55 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:55 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:56 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:56 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:57 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:57 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:58 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:58 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:59 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:59 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:54:59 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:00 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:00 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:01 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:01 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:01 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:02 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:02 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:03 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:03 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:04 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:04 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:04 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:05 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:05 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:06 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:06 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:07 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:07 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
2025-09-02 15:55:08 - services.ai.embedding_service - ERROR - [embedding_service.py:57] - generate_embedding() - Invalid response from Google Generative AI API
